"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"210",62.3,0,37.7,"Survival","Open ocean","Future climate","B",15,6,"Ice terraces -* Predation risk"
"211",50.38,0,49.62,"Growth","Open ocean","Future climate","B",16,0,"Certain"
"212",65.46,0,34.54,"Survival","Open ocean","Future climate","B",16,0,"Certain"
"213",51.12,0,48.88,"Growth","Open ocean","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"214",64.24,0,35.76,"Survival","Open ocean","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"215",53.82,0,46.18,"Growth","Open ocean","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"216",65.92,0,34.08,"Survival","Open ocean","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"217",51.8,0,48.2,"Growth","Open ocean","Future climate","B",16,3,"Small copepods -> POM"
"218",64.84,0,35.16,"Survival","Open ocean","Future climate","B",16,3,"Small copepods -> POM"
"219",54.82,0,45.18,"Growth","Open ocean","Future climate","B",16,4,"POM -* Small copepods"
"220",65.36,0,34.64,"Survival","Open ocean","Future climate","B",16,4,"POM -* Small copepods"
"221",55,0,45,"Growth","Open ocean","Future climate","B",16,5,"Glacial melt -> Nutrients"
"222",66.1,0,33.9,"Survival","Open ocean","Future climate","B",16,5,"Glacial melt -> Nutrients"
"223",54.96,0,45.04,"Growth","Open ocean","Future climate","B",16,6,"Ice terraces -* Predation risk"
"224",62.96,0,37.04,"Survival","Open ocean","Future climate","B",16,6,"Ice terraces -* Predation risk"
"225",51.82,0,48.18,"Growth","Open ocean","Future climate","B",17,0,"Certain"
"226",65.76,0,34.24,"Survival","Open ocean","Future climate","B",17,0,"Certain"
"227",50.38,0,49.62,"Growth","Open ocean","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"228",64,0,36,"Survival","Open ocean","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"229",46.98,0,53.02,"Growth","Open ocean","Future climate","B",17,2,"Small copepods -> POM"
"230",61.92,0,38.08,"Survival","Open ocean","Future climate","B",17,2,"Small copepods -> POM"
"231",53.66,0,46.34,"Growth","Open ocean","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"232",65.86,0,34.14,"Survival","Open ocean","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"233",54.14,0,45.86,"Growth","Open ocean","Future climate","B",17,4,"POM -* Small copepods"
"234",65.32,0,34.68,"Survival","Open ocean","Future climate","B",17,4,"POM -* Small copepods"
"235",55.04,0,44.96,"Growth","Open ocean","Future climate","B",17,5,"Glacial melt -> Nutrients"
"236",65.82,0,34.18,"Survival","Open ocean","Future climate","B",17,5,"Glacial melt -> Nutrients"
"237",55.6,0,44.4,"Growth","Open ocean","Future climate","B",17,6,"Ice terraces -* Predation risk"
"238",63.46,0,36.54,"Survival","Open ocean","Future climate","B",17,6,"Ice terraces -* Predation risk"
