"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"195",78.52,0,21.48,"Growth","Open ocean","Future climate","B.2",14,6,"Ice terraces -* Predation risk"
"196",88.64,0,11.36,"Survival","Open ocean","Future climate","B.2",14,6,"Ice terraces -* Predation risk"
"197",74.48,0,25.52,"Growth","Open ocean","Future climate","B.2",15,0,"Certain"
"198",89.64,0,10.36,"Survival","Open ocean","Future climate","B.2",15,0,"Certain"
"199",73.22,0,26.78,"Growth","Open ocean","Future climate","B.2",15,1,"Autumn primary production -> Marine snow"
"200",88.08,0,11.92,"Survival","Open ocean","Future climate","B.2",15,1,"Autumn primary production -> Marine snow"
"201",73.7,0,26.3,"Growth","Open ocean","Future climate","B.2",15,2,"Autumn primary production -> Sea-ice algae"
"202",88.12,0,11.88,"Survival","Open ocean","Future climate","B.2",15,2,"Autumn primary production -> Sea-ice algae"
"203",76.5,0,23.5,"Growth","Open ocean","Future climate","B.2",15,3,"POM -* Small copepods"
"204",87.6,0,12.4,"Survival","Open ocean","Future climate","B.2",15,3,"POM -* Small copepods"
"205",78.38,0,21.62,"Growth","Open ocean","Future climate","B.2",15,4,"Small copepods -> POM"
"206",88.32,0,11.68,"Survival","Open ocean","Future climate","B.2",15,4,"Small copepods -> POM"
"207",79.34,0,20.66,"Growth","Open ocean","Future climate","B.2",15,5,"Glacial melt -> Nutrients"
"208",89.28,0,10.72,"Survival","Open ocean","Future climate","B.2",15,5,"Glacial melt -> Nutrients"
"209",79.04,0,20.96,"Growth","Open ocean","Future climate","B.2",15,6,"Ice terraces -* Predation risk"
"210",89.02,0,10.98,"Survival","Open ocean","Future climate","B.2",15,6,"Ice terraces -* Predation risk"
"211",73.16,0,26.84,"Growth","Open ocean","Future climate","B.2",16,0,"Certain"
"212",88.96,0,11.04,"Survival","Open ocean","Future climate","B.2",16,0,"Certain"
"213",73.98,0,26.02,"Growth","Open ocean","Future climate","B.2",16,1,"Autumn primary production -> Marine snow"
"214",88.38,0,11.62,"Survival","Open ocean","Future climate","B.2",16,1,"Autumn primary production -> Marine snow"
"215",73.76,0,26.24,"Growth","Open ocean","Future climate","B.2",16,2,"Autumn primary production -> Sea-ice algae"
"216",89.08,0,10.92,"Survival","Open ocean","Future climate","B.2",16,2,"Autumn primary production -> Sea-ice algae"
"217",75.48,0,24.52,"Growth","Open ocean","Future climate","B.2",16,3,"Small copepods -> POM"
"218",90.34,0,9.66,"Survival","Open ocean","Future climate","B.2",16,3,"Small copepods -> POM"
"219",78.16,0,21.84,"Growth","Open ocean","Future climate","B.2",16,4,"POM -* Small copepods"
"220",88.26,0,11.74,"Survival","Open ocean","Future climate","B.2",16,4,"POM -* Small copepods"
"221",77.94,0,22.06,"Growth","Open ocean","Future climate","B.2",16,5,"Glacial melt -> Nutrients"
